gene_id,gene_symbol,GSM9181254,GSM9181255,GSM9181256,GSM9181257,GSM9181258,GSM9181259,GSM9181260,GSM9181261,GSM9181262,GSM9181263,GSM9181264,GSM9181265,GSM9181266,GSM9181267,GSM9181268,GSM9181269,GSM9181270,GSM9181271
ENSG00000161664,ASB16,214.323,274.46,117.252,218.413,293.655,191.338,132.372,79.763,89.718,130.127,109.912,110.053,70.451,93.613,172.772,238.91,147.1,294.567
ENSG00000161671,EMC10,17435.865,26115.841,20741.645,19862.19,33567.08,39031.419,17718.352,14230.25,30036.021,26272.073,22395.309,23874.102,19391.708,34703.74,39277.289,32995.017,21336.343,77226.744
ENSG00000161677,JOSD2,291.0,406.244,183.044,285.001,447.369,378.001,189.001,116.927,247.53,235.523,278.001,260.003,152.001,315.0,377.638,405.6,259.699,437.105
ENSG00000161681,SHANK1,30.0,35.054,100.0,37.001,80.0,204.09,32.0,11.0,72.0,51.0,43.0,58.999,32.001,44.0,75.0,3.0,6.0,22.0
ENSG00000161682,FAM171A2,445.0,560.001,234.001,340.0,584.0,625.001,181.999,175.0,342.0,425.0,407.896,471.603,368.567,675.269,614.0,674.999,421.999,768.569
ENSG00000161692,DBF4B,331.602,367.451,264.096,260.203,393.476,521.161,315.004,196.122,437.117,472.844,429.953,426.0,343.175,618.343,657.439,748.035,452.936,1127.155
ENSG00000161714,PLCD3,2059.769,2575.659,1678.75,1906.69,2820.675,3433.982,1233.025,770.829,1940.968,1666.18,1495.968,1493.398,1809.827,3314.306,3287.245,2083.547,1266.539,3029.946
ENSG00000161791,FMNL3,78.367,122.517,57.946,93.259,131.808,122.46,149.493,76.1,271.127,276.976,287.804,289.736,117.816,270.066,245.003,156.787,98.748,272.168
ENSG00000161798,AQP5,8.0,3.0,0.0,3.0,1.0,2.0,0.0,3.0,0.0,8.0,11.0,4.0,1.0,0.0,1.0,6.0,2.0,13.518
ENSG00000161800,RACGAP1,1193.992,1242.233,760.504,833.927,1201.996,1677.612,1118.415,627.276,1412.277,1965.994,1849.791,1908.079,918.546,2035.554,2076.319,3231.004,1929.383,4498.345
ENSG00000161807,OR7G1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000161813,LARP4,2745.501,2685.974,2617.043,3003.988,4190.871,5248.852,2321.558,1351.454,4377.627,3170.081,3010.796,3201.283,2459.125,5135.041,4559.12,4859.029,3023.497,5481.94
ENSG00000161835,GRASP,36.024,53.0,34.0,42.0,47.999,34.0,17.0,18.001,39.999,34.0,45.0,40.0,13.0,36.0,29.0,39.0,24.0,19.0
ENSG00000161847,RAVER1,1029.464,1272.943,878.643,907.399,1357.195,1501.445,914.014,535.322,1368.034,1038.659,1118.701,1133.985,967.491,1661.031,2065.43,2128.993,1266.854,2724.257
ENSG00000161849,KRT84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000161850,KRT82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000161860,SYCE2,12.37,12.819,9.387,13.022,9.874,27.202,4.946,12.0,31.86,13.954,7.653,17.612,4.0,16.169,28.993,38.172,14.571,43.904
ENSG00000161888,SPC24,882.421,985.233,375.779,513.842,836.166,1038.006,365.857,397.969,509.076,830.839,911.81,809.017,306.888,593.013,751.997,1301.958,861.754,1661.914
ENSG00000161896,IP6K3,181.0,227.891,232.015,195.006,215.0,329.108,107.0,69.001,170.013,33.0,39.002,42.0,254.0,539.352,390.0,134.0,89.001,173.0
ENSG00000161904,LEMD2,1031.009,1439.466,800.992,985.206,1436.374,1749.128,733.263,490.298,1303.593,960.999,963.001,1007.242,1006.001,2065.92,1862.029,1656.191,1053.001,1913.398
ENSG00000161905,ALOX15,3.0,8.462,2.0,1.0,10.734,1.0,1.0,2.0,1.0,3.0,2.447,5.0,7.0,7.07,4.015,7.0,7.0,14.0
ENSG00000161911,TREML1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,7.0,3.0,0.0,0.0,1.0
ENSG00000161912,ADCY10P1,48.032,56.03,31.061,57.0,89.0,80.999,28.268,26.0,57.264,95.001,95.854,99.913,65.0,116.0,138.018,183.999,124.0,351.591
ENSG00000161914,ZNF653,116.013,168.074,118.743,137.025,180.0,237.841,108.0,44.0,206.032,110.298,104.001,138.997,111.0,251.481,222.999,217.0,138.13,251.009
ENSG00000161920,MED11,333.787,327.687,213.213,341.331,389.917,570.655,164.33,125.859,251.436,220.544,251.35,243.905,231.626,427.433,503.772,430.947,302.796,486.434
ENSG00000161921,CXCL16,32.0,20.028,4.0,14.007,20.0,10.028,3.0,4.001,8.0,24.0,13.001,25.0,12.0,24.003,14.0,9.014,7.0,6.003
ENSG00000161929,SCIMP,14.034,7.064,4.296,11.82,23.324,12.174,8.092,15.699,21.795,14.501,9.508,15.825,20.396,23.25,22.846,14.304,9.305,29.427
ENSG00000161939,RNASEK-C17orf49,13.255,22.7,6.937,18.317,26.015,16.407,21.087,6.324,22.716,19.103,12.195,23.345,8.436,17.782,7.633,30.022,14.105,25.243
ENSG00000161940,BCL6B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000161944,ASGR2,5.0,4.0,0.0,1.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
ENSG00000161955,TNFSF13,31.615,51.017,29.891,26.0,61.364,57.998,32.0,24.004,50.638,32.0,29.999,33.0,59.187,121.333,74.018,85.0,52.036,95.767
ENSG00000161956,SENP3,1466.299,1596.184,1358.316,1381.124,2147.126,2912.241,1334.424,778.876,2052.284,1631.408,1507.588,1567.132,1667.995,3372.849,2895.81,2903.555,1877.158,3486.102
ENSG00000161958,FGF11,492.406,648.653,315.73,586.68,839.624,666.693,249.999,213.488,331.344,396.954,331.019,407.822,406.29,785.927,754.139,814.578,522.764,1017.408
ENSG00000161960,EIF4A1,7288.159,8153.276,7395.572,7615.534,11059.208,16021.736,7999.7,4353.589,12429.845,11408.994,11429.314,11869.587,9964.86,19238.242,15800.006,19829.944,12266.115,19887.11
ENSG00000161970,RPL26,374.785,403.147,289.5,325.311,467.982,622.213,405.84,232.189,607.325,481.612,377.712,419.149,468.457,717.071,626.756,572.78,438.678,871.196
ENSG00000161973,CCDC42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ENSG00000161980,POLR3K,211.67,237.3,193.566,204.179,325.998,391.101,190.119,95.344,332.993,381.888,342.497,337.746,191.373,458.538,347.129,546.385,352.686,512.096
ENSG00000161981,SNRNP25,949.029,1042.724,647.088,806.573,1181.5,1623.476,534.444,342.625,802.115,838.387,674.944,781.536,571.227,1177.948,1183.4,1628.244,972.621,1611.867
ENSG00000161992,PRR35,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000161996,WDR90,441.914,587.937,278.908,318.851,576.708,583.486,417.708,313.194,604.891,598.727,513.364,560.112,386.842,693.788,623.098,923.302,532.842,1502.677
ENSG00000161999,JMJD8,1213.82,1438.324,936.294,1185.371,1832.762,2163.39,936.441,625.093,1417.811,1008.289,992.822,1012.192,970.579,1724.727,1921.442,1768.923,1126.189,2004.521
ENSG00000162004,CCDC78,85.083,118.705,95.597,89.0,140.533,165.608,108.335,69.762,156.498,108.726,86.088,95.913,123.01,261.013,201.489,159.669,82.0,235.755
ENSG00000162006,MSLNL,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
ENSG00000162009,SSTR5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000162032,SPSB3,987.88,1195.389,610.028,844.613,1270.259,1463.069,436.765,324.035,852.661,669.605,568.278,623.899,576.318,1019.905,965.583,1114.783,606.777,1254.906
ENSG00000162039,MEIOB,6.117,5.001,7.144,6.113,3.0,4.0,5.0,5.0,5.0,5.111,4.0,3.0,0.0,6.102,2.0,3.039,2.0,6.0
ENSG00000162040,HS3ST6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000162062,TEDC2,178.144,221.037,158.999,148.999,257.053,297.576,171.0,102.0,217.0,253.0,234.0,259.007,172.001,276.999,346.709,401.999,252.0,644.001
ENSG00000162063,CCNF,542.106,561.542,310.0,335.986,487.907,554.27,463.058,346.547,653.049,627.929,712.813,691.958,377.136,816.978,879.085,1037.335,634.281,1566.372
ENSG00000162065,TBC1D24,456.558,510.132,314.569,436.924,627.503,583.875,302.786,250.621,458.454,592.165,543.923,553.775,359.554,758.049,802.915,841.912,511.69,1053.272
ENSG00000162066,AMDHD2,438.779,464.443,258.951,259.401,488.775,580.601,302.972,170.532,267.36,440.921,328.022,423.572,250.313,420.82,467.594,618.933,428.797,879.496
ENSG00000162068,NTN3,65.0,78.0,43.0,63.0,89.0,87.0,34.0,49.096,35.0,50.458,38.714,33.056,60.0,103.568,98.545,89.0,83.0,120.326
ENSG00000162069,BICDL2,0.0,0.0,1.0,0.0,0.0,2.0,4.651,0.0,15.0,0.0,0.0,0.0,4.0,5.0,1.0,0.0,0.0,2.0
ENSG00000162073,PAQR4,304.66,411.038,172.031,225.072,330.672,314.817,168.987,112.736,184.456,350.09,364.291,387.241,131.45,295.295,356.128,573.19,326.608,624.905
ENSG00000162076,FLYWCH2,580.0,796.503,441.324,502.924,886.329,1101.925,293.106,218.357,496.119,437.999,353.386,429.986,334.482,688.858,717.042,778.114,484.571,875.115
ENSG00000162078,ZG16B,0.0,4.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,1.0,2.0,3.0,1.0,1.0,0.0,1.0,0.0,2.0
ENSG00000162086,ZNF75A,484.669,574.719,463.224,465.0,664.173,846.25,407.096,307.795,571.436,528.229,425.4,420.541,338.717,698.722,667.0,696.021,405.028,1087.46
ENSG00000162104,ADCY9,1456.199,1691.831,951.999,1706.663,2313.511,1539.036,879.999,505.163,1366.548,912.063,856.167,924.384,764.022,1558.781,1376.177,1581.349,1024.149,2323.638
ENSG00000162105,SHANK2,6.0,11.0,1.0,9.0,7.0,9.0,2.0,6.0,13.981,7.0,6.0,16.0,13.001,23.016,21.0,0.0,2.0,11.0
ENSG00000162129,CLPB,724.509,766.346,547.881,664.056,955.078,1064.652,587.764,439.603,931.258,716.866,672.518,759.697,658.699,1256.416,1170.988,1033.113,665.451,1286.588
ENSG00000162139,NEU3,491.925,537.268,458.275,478.026,693.22,818.379,403.57,251.514,650.85,467.252,436.166,473.892,414.433,871.996,767.301,664.946,438.07,861.999
ENSG00000162144,CYB561A3,421.225,500.038,231.734,357.936,603.232,575.036,246.941,218.743,375.237,294.478,327.426,277.486,327.946,676.002,689.317,601.844,384.105,917.622
ENSG00000162148,PPP1R32,4.072,6.0,4.525,5.0,9.001,7.0,2.0,6.0,6.474,7.0,2.0,1.0,4.0,14.001,16.0,10.0,6.0,9.01
ENSG00000162174,ASRGL1,183.433,184.232,137.164,117.0,172.94,275.167,106.05,80.0,155.186,234.502,177.991,222.022,136.664,267.589,303.268,455.888,280.265,568.564
ENSG00000162188,GNG3,3.0,9.0,0.0,4.0,33.0,6.0,2.001,7.0,9.045,8.0,2.0,2.0,18.0,22.153,17.012,3.0,9.0,18.128
ENSG00000162191,UBXN1,1332.336,1542.29,970.284,1197.173,1916.32,2365.827,758.928,519.22,1301.159,1018.083,865.081,985.357,648.726,1327.36,1268.88,1862.814,1101.747,2111.583
ENSG00000162194,LBHD1,189.761,256.095,144.771,163.639,281.008,271.766,142.902,67.172,198.696,112.614,99.565,119.495,150.16,339.408,326.562,336.589,207.139,499.335
ENSG00000162222,TTC9C,311.991,347.265,323.549,304.973,481.76,702.862,245.737,181.32,498.384,348.249,359.15,398.163,331.116,768.233,718.565,633.825,361.765,783.906
ENSG00000162227,TAF6L,403.87,565.95,284.041,442.708,650.223,780.14,281.495,200.257,448.175,425.983,429.72,431.171,333.052,620.551,594.607,886.429,469.633,1105.255
ENSG00000162231,NXF1,2156.474,2705.602,1888.471,2250.237,3168.566,3583.929,1767.532,1247.176,3005.533,2273.481,2345.641,2420.802,1713.55,3213.018,3012.982,3458.927,2267.185,4447.344
ENSG00000162236,STX5,580.017,740.217,408.087,547.001,838.358,919.021,419.78,264.155,637.348,460.0,470.291,475.296,412.442,750.046,771.34,764.357,470.204,1013.17
ENSG00000162241,SLC25A45,254.617,275.001,199.019,224.826,323.535,339.545,171.065,124.708,232.123,197.005,172.1,207.221,236.112,409.984,388.312,401.481,269.198,456.655
ENSG00000162244,RPL29,6854.323,7967.834,4897.349,6873.728,10014.525,11987.204,3734.846,2139.534,6071.135,6014.234,5117.995,5681.632,4366.76,9348.47,8258.343,10877.952,6977.312,10648.373
ENSG00000162267,ITIH3,0.0,1.0,1.0,1.0,5.0,4.0,0.0,0.0,14.0,5.0,6.0,8.002,13.0,17.0,20.0,2.0,2.0,6.0
ENSG00000162298,SYVN1,736.454,875.099,433.047,585.001,897.072,850.67,433.512,322.961,756.225,526.043,592.984,520.439,542.101,1110.192,979.408,906.406,500.772,1263.81
ENSG00000162300,ZFPL1,406.971,497.17,285.39,387.74,605.217,617.737,309.904,192.768,389.844,284.709,305.547,303.075,311.073,531.142,591.503,544.159,353.879,558.299
ENSG00000162302,RPS6KA4,617.467,873.61,473.001,571.001,786.436,861.337,530.495,309.699,882.689,621.398,616.243,636.0,623.622,1310.385,1076.371,809.176,502.863,1004.131
ENSG00000162337,LRP5,1117.211,1355.875,623.0,878.586,1374.807,1340.161,588.155,388.413,862.664,1159.83,1094.321,1097.108,629.924,1244.922,1283.85,1648.679,1085.444,1817.551
ENSG00000162341,TPCN2,454.243,589.942,247.638,623.001,999.799,544.061,307.985,187.951,466.924,424.782,368.754,495.873,209.634,399.574,564.346,860.415,526.916,999.556
ENSG00000162344,FGF19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000162365,CYP4A22,0.0,0.0,1.205,8.013,2.003,5.697,0.0,2.001,3.003,0.0,2.0,1.996,3.0,1.386,4.003,1.0,2.181,5.006
ENSG00000162366,PDZK1IP1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000162367,TAL1,0.0,5.0,3.0,0.0,3.0,4.0,1.0,3.0,2.0,0.0,1.0,2.0,4.0,1.0,1.0,0.0,1.0,0.0
ENSG00000162368,CMPK1,2572.479,2584.549,2068.34,2427.824,3421.888,4231.573,1843.765,1264.01,2860.53,2357.119,2271.424,2367.525,2489.081,5147.509,4471.685,4635.197,2814.778,5104.314
ENSG00000162373,BEND5,88.0,109.0,66.0,109.001,107.006,122.999,32.0,33.0,46.001,71.001,52.0,56.0,37.0,82.0,69.0,118.675,64.867,157.0
ENSG00000162374,ELAVL4,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.84,2.0
ENSG00000162377,COA7,597.026,656.1,508.002,611.365,951.489,1206.087,411.047,245.114,713.721,828.87,711.264,775.616,490.989,997.768,994.022,1315.695,850.638,1408.05
ENSG00000162378,ZYG11B,3360.005,3462.679,3225.326,3518.014,5353.455,6221.48,2883.493,1942.397,4514.301,3347.305,3238.014,3443.76,3138.463,6315.66,6134.688,6066.119,3788.286,6800.786
ENSG00000162383,SLC1A7,1.0,2.0,0.0,1.0,0.0,3.0,0.0,0.0,2.0,4.0,8.0,4.0,0.0,0.0,1.0,1.0,1.0,1.0
ENSG00000162384,C1orf123,568.012,621.375,392.0,564.091,827.0,924.0,383.858,223.685,515.595,568.558,507.485,594.857,428.353,669.0,736.828,917.888,562.522,1033.362
ENSG00000162385,MAGOH,302.009,306.0,263.275,265.055,382.497,602.973,201.0,109.369,380.318,344.04,264.5,335.0,265.0,605.916,469.0,541.543,355.0,609.511
ENSG00000162390,ACOT11,1466.103,1843.36,1134.028,1442.383,1944.942,2278.675,1205.013,909.26,1803.854,1475.342,1429.86,1422.476,448.286,851.54,1387.949,1444.221,932.425,1974.179
ENSG00000162391,FAM151A,30.624,48.676,35.605,43.0,62.671,69.637,36.996,28.68,48.137,46.234,61.025,61.011,21.382,31.949,42.394,29.242,11.551,71.615
ENSG00000162396,PARS2,191.965,210.785,126.0,184.057,281.0,287.904,108.331,90.0,221.0,174.0,152.0,180.0,117.0,282.0,322.623,268.002,163.002,334.0
ENSG00000162398,LEXM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
ENSG00000162399,BSND,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000162402,USP24,2143.424,2338.918,1767.84,2227.601,3083.836,3127.272,2151.892,1413.455,2948.912,2172.011,2123.009,2260.336,1839.073,3909.436,3459.297,3558.322,2312.963,4873.193
ENSG00000162407,PLPP3,741.415,782.084,346.026,471.0,741.01,556.436,335.96,319.742,204.001,183.0,215.781,222.0,166.0,290.115,430.944,349.0,208.005,437.6
ENSG00000162408,NOL9,1111.392,1122.491,911.759,1084.683,1568.119,1733.525,718.333,647.285,1337.813,910.932,946.113,1002.91,1083.247,2272.285,2161.595,2248.007,1545.194,2823.909
ENSG00000162409,PRKAA2,1148.0,1207.845,1721.134,1372.055,1856.368,3753.755,1180.428,577.527,2018.207,1503.326,1584.89,1569.942,1114.599,2484.934,2362.444,2459.869,1581.957,2424.008
ENSG00000162413,KLHL21,2187.75,2629.538,4772.403,2600.996,3846.952,12620.569,4672.409,1662.567,6260.12,4495.75,4858.765,4801.659,3714.89,7270.709,7019.775,5723.113,3721.247,6516.656
ENSG00000162415,ZSWIM5,182.002,172.0,149.045,169.002,275.969,285.0,183.0,104.193,217.0,198.992,187.022,208.002,208.025,445.0,376.433,463.072,252.003,671.617
ENSG00000162419,GMEB1,366.694,382.381,288.702,365.72,468.933,660.981,211.91,204.636,387.647,310.875,299.875,364.461,195.728,451.468,480.167,516.236,373.248,712.982
ENSG00000162426,SLC45A1,7.0,13.0,15.0,13.0,15.0,20.0,10.0,12.0,26.0,9.0,9.0,8.0,4.0,27.0,25.999,5.0,6.0,18.0
ENSG00000162430,SELENON,5005.942,5855.511,3909.978,4530.977,7212.297,7958.378,3726.193,2382.42,4906.189,3843.39,4097.281,3792.813,3343.511,6228.444,6981.23,8655.225,5614.583,9812.11
ENSG00000162433,AK4,1590.886,1569.419,1512.134,1448.651,2039.626,2718.733,1167.212,689.034,1137.412,1427.085,1490.0,1493.483,1821.617,3496.747,2355.384,3108.177,1907.261,3583.464
ENSG00000162434,JAK1,3079.162,3155.173,1806.4,2664.749,3858.819,3676.285,1854.059,1293.175,2353.482,2168.133,2205.487,2224.0,2070.859,4168.93,3823.286,3971.943,2409.034,4799.071
ENSG00000162437,RAVER2,1808.803,1859.105,2024.563,1358.761,2255.63,3835.677,1149.753,753.486,1542.309,831.0,807.05,848.236,1083.99,2318.212,2414.331,1236.073,739.614,1401.904
ENSG00000162438,CTRC,114.566,114.021,73.475,89.942,137.489,154.883,81.411,71.709,133.252,144.58,152.099,163.724,67.867,155.45,159.012,217.005,155.36,260.193
ENSG00000162441,LZIC,1437.656,1383.573,1315.091,1486.991,2075.004,2850.51,1271.76,885.011,2183.219,1595.867,1671.246,1556.604,1098.922,2389.101,2404.223,2543.884,1709.028,3426.786
ENSG00000162444,RBP7,15.23,15.042,32.0,22.0,21.0,51.0,44.143,17.0,49.0,21.001,15.0,23.0,70.009,161.0,65.834,66.19,32.0,126.0
ENSG00000162456,KNCN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000162458,FBLIM1,1741.189,2008.339,2843.066,2192.976,3278.576,6856.792,1866.771,783.042,2859.104,2521.11,2759.52,2651.038,1809.479,3632.69,3743.044,3041.504,2025.347,4090.793
ENSG00000162460,TMEM82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
ENSG00000162461,SLC25A34,21.0,53.171,23.0,38.942,49.263,40.008,18.0,11.996,29.0,22.0,20.0,29.006,19.0,32.0,42.939,44.0,16.0,71.018
ENSG00000162482,AKR7A3,7.0,2.0,4.0,1.999,3.0,13.999,7.0,0.0,4.005,2.0,3.001,3.0,4.0,5.001,4.674,4.0,1.0,14.011
ENSG00000162490,DRAXIN,19.723,24.568,12.01,9.16,24.595,25.686,13.666,8.007,16.135,12.086,15.227,16.805,18.874,50.921,36.346,31.679,22.476,32.971
ENSG00000162493,PDPN,1274.092,1509.142,1360.691,1373.963,1970.861,3346.369,1037.685,679.66,2006.346,1372.253,1341.905,1390.028,1030.084,1976.015,1801.808,1171.309,737.933,1560.633
ENSG00000162494,LRRC38,2.0,2.0,3.0,2.0,4.0,7.0,21.0,2.0,32.0,13.0,24.0,12.0,0.0,1.0,0.0,6.0,2.0,7.0
ENSG00000162496,DHRS3,493.996,566.03,283.004,218.0,307.437,294.985,236.283,165.063,262.0,165.21,157.0,162.999,303.999,685.0,469.209,105.0,79.0,125.006
ENSG00000162510,MATN1,4.0,3.035,5.0,5.0,14.155,1.0,6.25,1.0,7.0,9.0,1.041,8.0,7.367,8.0,10.477,2.037,8.403,7.137
ENSG00000162511,LAPTM5,2.0,1.0,0.0,2.0,3.0,1.0,0.0,0.0,3.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,3.0
ENSG00000162512,SDC3,4363.085,5013.593,3986.214,4829.05,7160.896,7706.977,3517.626,1573.694,4980.692,4645.988,4604.951,4835.488,2584.382,5271.099,5504.837,6158.55,4088.78,6440.223
ENSG00000162517,PEF1,1215.004,1350.696,1050.592,1040.0,1615.356,2303.867,927.223,539.754,1551.499,1330.063,1322.825,1273.96,945.862,1936.019,1830.087,1911.507,1208.934,2266.457
ENSG00000162520,SYNC,220.082,222.257,103.471,153.093,198.432,125.221,65.085,42.11,93.423,104.15,92.597,107.133,98.23,186.297,154.566,233.957,114.905,211.707
ENSG00000162521,RBBP4,6109.336,6159.826,4253.249,5565.296,7961.127,9841.209,3399.206,2838.726,5617.818,5394.347,5490.03,5576.233,3744.715,7599.632,7625.403,10625.094,6834.374,12599.504
ENSG00000162522,KIAA1522,829.007,955.364,210.01,502.097,830.673,373.15,202.0,138.004,711.015,573.085,585.074,650.656,440.221,795.001,486.348,1312.804,790.402,1685.007
ENSG00000162526,TSSK3,13.06,25.956,6.718,35.359,22.596,16.14,13.113,8.117,16.67,8.943,23.149,13.482,9.469,26.784,28.059,24.226,28.841,50.242
ENSG00000162542,TMCO4,149.609,192.652,120.0,101.0,134.0,255.253,87.0,59.019,95.06,59.0,73.001,75.044,84.001,154.058,186.97,144.999,77.678,118.0
ENSG00000162543,UBXN10,29.0,47.0,34.0,39.0,50.0,72.0,20.0,8.0,26.0,10.0,24.0,11.0,35.0,42.0,45.0,62.0,20.0,42.0
ENSG00000162545,CAMK2N1,35.0,43.0,11.0,22.0,27.0,30.005,24.0,6.0,82.0,76.001,78.0,73.119,26.0,85.024,56.0,55.0,40.0,99.011
ENSG00000162551,ALPL,4.0,3.0,15.0,6.0,8.0,26.0,16.0,12.0,10.0,19.0,20.0,19.006,36.0,52.0,37.0,12.0,10.0,8.0
ENSG00000162552,WNT4,35.0,35.0,5.0,8.0,13.0,12.0,1.0,0.0,41.0,5.0,5.0,5.0,46.0,67.001,35.0,5.0,5.0,11.0
ENSG00000162571,TTLL10,0.871,2.76,0.0,0.0,1.821,0.0,4.278,2.001,0.0,1.324,3.869,2.648,3.005,5.858,0.0,4.002,0.996,6.129
ENSG00000162572,SCNN1D,134.951,214.001,85.0,127.999,194.055,208.999,122.355,109.011,159.001,132.188,118.0,93.0,120.0,187.0,181.0,211.001,138.001,375.0
ENSG00000162576,MXRA8,381.058,530.162,523.999,360.0,590.057,912.306,465.838,407.471,410.999,450.0,332.003,445.0,573.388,1062.56,948.902,330.001,224.01,534.406
ENSG00000162585,FAAP20,936.123,1290.764,724.458,804.964,1374.861,1702.599,698.67,437.978,1134.964,903.929,829.55,801.382,847.558,1456.513,1530.984,1519.303,859.821,1730.683
ENSG00000162591,MEGF6,820.889,1158.161,1032.999,895.988,1366.007,1995.403,1046.452,554.279,1891.389,905.577,814.088,891.375,1889.377,3493.516,2254.173,694.061,472.001,902.148
ENSG00000162592,CCDC27,12.032,15.013,8.015,9.288,14.916,26.043,8.006,6.007,11.076,3.086,8.01,11.002,12.85,8.477,10.096,17.058,7.035,17.085
ENSG00000162594,IL23R,0.0,1.0,2.929,1.0,3.598,1.0,1.006,4.996,1.0,0.0,0.0,4.001,0.0,2.0,0.0,0.0,0.0,1.034
ENSG00000162595,DIRAS3,30.0,38.053,27.0,35.084,43.026,74.133,24.0,9.0,37.0,45.0,42.0,46.0,19.0,51.003,59.269,69.01,36.001,63.569
ENSG00000162598,C1orf87,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
ENSG00000162599,NFIA,607.09,682.919,165.0,475.983,605.013,417.595,152.0,169.001,310.23,659.001,673.533,644.128,133.001,290.031,398.005,754.004,481.108,994.649
ENSG00000162600,OMA1,332.499,362.014,257.999,386.862,464.012,629.902,174.053,196.715,274.364,247.427,265.156,256.031,282.024,523.972,532.303,403.91,287.9,604.401
ENSG00000162601,MYSM1,1496.97,1567.693,1553.284,1438.892,1973.038,2550.544,1346.494,834.048,2328.88,1705.075,1755.658,1772.469,1294.755,2769.999,2642.953,2487.225,1623.028,4013.978
ENSG00000162604,TM2D1,556.772,586.033,483.359,525.221,731.879,1002.894,336.406,269.214,574.847,567.311,590.689,515.604,481.377,995.751,898.939,910.052,558.615,1095.499
ENSG00000162607,USP1,1238.933,1304.569,864.997,1056.578,1453.455,1776.692,940.432,694.057,1459.304,1489.215,1523.265,1626.071,755.995,1694.35,1735.023,2613.965,1544.062,3940.04
ENSG00000162613,FUBP1,3526.019,3685.079,2666.209,3027.778,4338.436,5199.116,2587.326,1993.845,4213.373,3659.669,3600.513,3862.776,3015.241,5925.044,5655.183,6105.423,3940.703,7773.91
ENSG00000162614,NEXN,4735.839,4775.525,10505.231,5829.952,8515.022,26666.499,7778.334,3969.835,12471.114,8909.305,10025.301,9794.05,6097.594,13204.998,13107.439,14873.062,9693.014,17281.928
ENSG00000162616,DNAJB4,1246.424,1273.538,1175.204,1198.999,1601.441,2848.764,664.37,504.916,1184.994,1139.598,1167.013,1271.609,816.076,1723.607,1418.912,1489.919,886.134,1623.069
ENSG00000162618,ADGRL4,53.0,69.908,242.0,41.0,68.0,170.003,86.0,31.0,127.763,65.0,67.0,75.0,143.486,340.0,168.0,60.0,30.0,20.0
ENSG00000162620,LRRIQ3,8.001,13.0,2.0,12.0,13.0,11.0,10.0,3.0,8.0,7.0,4.0,7.0,9.0,16.0,14.999,34.001,23.0,67.0
